csa_id,csa_name,strategic_design_principle_id,strategic_design_principle,structural_design_principle_id,structural_design_principle,cref_technique_id,technique,approach,APPROACH_ID,attack_technique_id,attack_technique
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1546,Event Triggered Execution
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1553,Subvert Trust Controls
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1556,Modify Authentication Process
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1557,Adversary-in-the-Middle
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1559,Inter-Process Communication
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1560,Archive Collected Data
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1561,Disk Wipe
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1563,Remote Service Session Hijacking
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1567,Exfiltration Over Web Service
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1571,Non-Standard Port
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1572,Protocol Tunneling
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1598,Phishing for Information
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1609,Container Administration Command
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1610,Deploy Container
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1611,Escape to Host
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1001,Data Obfuscation
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1005,Data from Local System
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1008,Fallback Channels
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1014,Rootkit
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1021,Remote Services
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1036,Masquerading
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1039,Data from Network Shared Drive
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1046,Network Service Scanning
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1047,Windows Management Instrumentation
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1048,Exfiltration Over Alternative Protocol
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1056,Input Capture
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1059,Command and Scripting Interpreter
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1068,Exploitation for Privilege Escalation
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1070,Indicator Removal on Host
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1071,Application Layer Protocol
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1072,Software Deployment Tools
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1080,Taint Shared Content
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1090,Proxy
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1095,Non-Application Layer Protocol
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1098,Account Manipulation
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1104,Multi-Stage Channels
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1105,Ingress Tool Transfer
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1106,Native API
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1112,Modify Registry
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1119,Automated Collection
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1125,Video Capture
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1129,Shared Modules
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1133,External Remote Services
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1134,Access Token Manipulation
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1189,Drive-by Compromise
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1190,Exploit Public-Facing Application
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1197,BITS Jobs
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1199,Trusted Relationship
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1202,Indirect Command Execution
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1203,Exploitation for Client Execution
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1210,Exploitation of Remote Services
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1211,Exploitation for Defense Evasion
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1212,Exploitation for Credential Access
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1216,Signed Script Proxy Execution
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1218,Signed Binary Proxy Execution
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1221,Template Injection
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1480,Execution Guardrails
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1482,Domain Trust Discovery
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1485,Data Destruction
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1486,Data Encrypted for Impact
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1489,Service Stop
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1497,Virtualization/Sandbox Evasion
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1499,Endpoint Denial of Service
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1547,Boot or Logon Autostart Execution
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1548,Abuse Elevation Control Mechanism
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1552,Unsecured Credentials
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1553,Subvert Trust Controls
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1557,Adversary-in-the-Middle
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1559,Inter-Process Communication
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1561,Disk Wipe
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1562,Impair Defenses
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1563,Remote Service Session Hijacking
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1565,Data Manipulation
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1566,Phishing
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1568,Dynamic Resolution
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1569,System Services
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1570,Lateral Tool Transfer
CSA-09,Recover System Capabilities,sta4,Assume compromised resources,stu3,Contain and exclude behaviors,t12,Segmentation,Predefined Segmentation,a43,T1571,Non-Standard Port
