source_id,target_id,relationship_type
DA-NETWORK-NODE,OA-HOST,targets
G1016,T1069,uses
S1105,T1027,uses
G0034,T1486,uses
S0468,T1036.005,uses
G0027,S0020,uses
S0486,T1033,uses
G1055,T1572,uses
S1170,T1083,uses
M1028,T1036.007,mitigates
S9039,T1083,uses
C0035,G1017,attributed-to
M1018,T1098.003,mitigates
D3-CFI,D3-TAC-HARDEN,belongs_to_tactic
G0112,T1566.003,uses
S0601,T1070.003,uses
S0084,T1105,uses
S0098,T1119,uses
S0211,T1059.003,uses
S0089,T1120,uses
G0040,S0128,uses
G0032,T1686.003,uses
S0334,T1071.001,uses
M1043,T1601.002,mitigates
S0690,T1016,uses
OA-INTERNET-NETWORK-TRAFFIC,T1020,produces
S0451,T1543.003,uses
G0038,T1047,uses
T1027.018,T1027,subtechnique_of
DET0172,T1127,detects
S0613,T1055.001,uses
G0129,T1041,uses
S1068,T1561.001,uses
S0615,T1083,uses
M1047,T1685.001,mitigates
C0007,T1059.005,uses
T1561.002,T1561,subtechnique_of
M1025,T1003.001,mitigates
S0388,T1071.001,uses
S9016,T1027.013,uses
M1030,T1563.002,mitigates
S1213,T1539,uses
S0332,T1547.001,uses
S0690,T1059.004,uses
G0059,T1567,uses
S0501,T1134.002,uses
G0102,T1204.002,uses
S0030,T1219,uses
T1584.008,Resource Development,belongs_to_tactic
S0196,T1059.006,uses
S0569,T1112,uses
S0378,T1550.002,uses
S1065,T1105,uses
DET0562,T1480,detects
S9001,T1678,uses
M1024,T1686.003,mitigates
S1240,T1518,uses
G0112,T1082,uses
C0024,T1078.002,uses
S0181,T1016,uses
S0251,T1547.001,uses
S0251,T1132.001,uses
D3-EMAIL-REMOVAL,DA-EMAIL,deletes
S0554,T1106,uses
S0622,T1074.001,uses
S0267,T1547.009,uses
D3-VTV,D3-TAC-HARDEN,belongs_to_tactic
D3-PBWSAM,D3-TAC-ISOLATE,belongs_to_tactic
S1147,T1497.001,uses
S0412,T1083,uses
S0622,T1070.004,uses
S0454,T1115,uses
G1017,T1036.008,uses
S0074,T1547.001,uses
D3-PLM,D3-TAC-MODEL,belongs_to_tactic
T1078.003,Stealth,belongs_to_tactic
G1033,T1598.003,uses
D3-HOMOGLYPH-DETECTION,DA-EMAIL,analyzes
G0114,T1556.001,uses
S0585,T1082,uses
S0345,T1071.001,uses
G1002,T1095,uses
G0094,T1033,uses
S0257,T1027.002,uses
S1076,T1071.001,uses
G0087,T1190,uses
C0002,T1685,uses
DET0833,T1587.002,detects
G0046,T1218.011,uses
S1161,T1480.002,uses
DET0477,T1021.006,detects
S0692,T1021.003,uses
S0141,T1548.002,uses
G1004,T1213.002,uses
T1588.003,Resource Development,belongs_to_tactic
S0632,T1497.003,uses
S1051,T1071.001,uses
S0154,T1021.006,uses
S1240,T1033,uses
G0079,T1588.002,uses
S0260,T1025,uses
S1111,T1539,uses
S0266,T1036,uses
G0094,T1114.002,uses
G0007,T1591,uses
S0264,T1074.001,uses
C0034,T1059.001,uses
G1043,S1179,uses
S0264,T1070.004,uses
DET0045,T1564.010,detects
S1160,T1021.005,uses
S0141,T1027.015,uses
S0367,T1132.001,uses
S1086,T1547.001,uses
S1154,T1203,uses
S1199,T1484.001,uses
M1029,T1685.005,mitigates
S0598,T1140,uses
S1160,T1566.001,uses
S0236,T1049,uses
C0049,T1018,uses
M1048,T1027.006,mitigates
S1145,T1059.003,uses
S0648,T1053.005,uses
G0096,T1059.001,uses
S0666,T1012,uses
S1236,T1204.002,uses
S0149,T1571,uses
S0576,T1486,uses
C0044,T1053.005,uses
S0052,T1071.001,uses
S0531,T1027.013,uses
S1011,T1059.003,uses
G0034,T1218.011,uses
S0378,T1087.002,uses
S0236,T1069.002,uses
S0154,T1553.002,uses
M1028,T1543,mitigates
M1051,T1686.002,mitigates
S0475,T1059.005,uses
G0019,S0058,uses
S1135,T1053.005,uses
C0047,T1564.001,uses
S9014,T1685.003,uses
G1008,T1105,uses
S0148,T1124,uses
S1145,T1041,uses
C0022,S0174,uses
S1099,T1012,uses
S0688,T1490,uses
S9018,T1547.001,uses
G0085,T1566.002,uses
G1030,T1005,uses
S0198,T1083,uses
S0013,T1102.001,uses
T1559.001,Execution,belongs_to_tactic
M1054,T1543.005,mitigates
G0121,T1204.002,uses
G0067,T1071.001,uses
G0102,T1588.003,uses
S0348,T1112,uses
S0226,T1055.012,uses
S0662,T1082,uses
G0091,T1036.005,uses
G0018,T1049,uses
DA-CONFIGURATION-RESOURCE,OA-CONFIGURATION-RESOURCE,targets
S0022,T1008,uses
S0554,T1124,uses
G0032,T1585.002,uses
T1055.012,Privilege Escalation,belongs_to_tactic
G0108,T1543.003,uses
T1612,Stealth,belongs_to_tactic
M1045,T1059,mitigates
G0126,T1203,uses
S0281,T1059.002,uses
S0223,T1053.005,uses
G0046,T1059.003,uses
G0047,T1102.002,uses
S0482,T1057,uses
S1060,T1140,uses
G0050,T1048.003,uses
D3-CREDENTIAL-REVOCATION,DA-CREDENTIAL,deletes
S0044,T1218.011,uses
S0094,T1105,uses
S0511,T1546.003,uses
G0027,T1055.012,uses
G1035,T1041,uses
G0068,T1036,uses
S0466,T1070.004,uses
S1191,T1489,uses
S0028,T1547.009,uses
G0099,T1480,uses
G1033,T1585.002,uses
G0010,T1518.001,uses
S0692,T1069.002,uses
G1014,T1588.002,uses
S1122,T1056.001,uses
S1159,T1041,uses
G0082,T1565.002,uses
G0065,T1003.001,uses
S0137,T1071.003,uses
OA-FILE,T1070.004,may-modify
M1042,T1137.001,mitigates
S0434,T1106,uses
S1059,T1027.013,uses
T1098.001,Persistence,belongs_to_tactic
S9002,T1059.003,uses
S0395,T1074.001,uses
G0035,T1588.002,uses
S0410,T1057,uses
D3-OE,D3-TAC-EVICT,belongs_to_tactic
S0395,T1070.004,uses
M1034,D3-D3-IOPR-IO-PORT-RESTRICTION,mapped_to_d3fend_technique
S0275,T1059.003,uses
S1170,T1070.004,uses
S0438,T1573.001,uses
S0473,T1055,uses
S0098,T1574.001,uses
G1004,T1684.001,uses
G0053,S0005,uses
S9035,T1016,uses
G1020,T1583.008,uses
S1158,T1543.003,uses
DET0415,T1499.003,detects
G0124,T1090,uses
T1218.010,T1218,subtechnique_of
S1100,T1680,uses
S0477,T1071.004,uses
M1032,T1213,mitigates
S0269,T1071.004,uses
S0482,T1105,uses
DET0462,T1557.001,detects
S0599,T1105,uses
S1242,T1685,uses
G1011,T1204.001,uses
S0504,T1082,uses
S0340,T1567.002,uses
S0615,T1070.004,uses
S0579,T1057,uses
S0651,T1005,uses
DET0508,T1055,detects
G1051,T1569.002,uses
G0091,T1003.001,uses
S0332,T1027.013,uses
S1029,T1033,uses
G0016,T1136.003,uses
S0604,T1543.003,uses
G0067,T1059.003,uses
S1152,T1574.014,uses
S9035,T1102.002,uses
G1016,T1136.001,uses
G1001,T1082,uses
S0396,T1106,uses
S0206,T1055,uses
DET0476,T1114,detects
C0014,T1078.003,uses
S9024,T1005,uses
S1245,T1564.003,uses
S0149,T1016,uses
S0444,T1090.002,uses
OA-SOFTWARE,T1195.002,modifies
M1048,T1190,mitigates
M1046,T1542.003,mitigates
G1051,T1018,uses
T1557.002,Credential Access,belongs_to_tactic
S0274,T1036.005,uses
G0032,T1218.005,uses
S0363,T1547.009,uses
S1242,T1016,uses
M1047,T1686,mitigates
D3-RFAM,D3-TAC-ISOLATE,belongs_to_tactic
G0035,S0488,uses
S1129,T1047,uses
C0014,T1555.005,uses
S1151,T1561.002,uses
M1056,T1584.008,mitigates
DET0020,T1546.004,detects
S0445,T1071.001,uses
S1150,T1120,uses
M1031,T1071.001,mitigates
S0074,T1027.013,uses
S9015,T1543,uses
S0670,T1059.003,uses
C0002,T1008,uses
S0369,T1140,uses
C0024,T1053.005,uses
S1149,T1553.002,uses
S0650,T1018,uses
S0623,T1090.003,uses
S0543,T1140,uses
G1048,T1555.005,uses
S0582,T1036.005,uses
S0663,T1564.001,uses
S1247,T1106,uses
S0650,T1539,uses
S0187,T1560.001,uses
S1181,T1055,uses
S1242,T1069.002,uses
T1007,Discovery,belongs_to_tactic
T1550.004,Lateral Movement,belongs_to_tactic
S1161,T1036.011,uses
S1163,T1071.001,uses
C0025,T1036.010,uses
OA-REMOVABLE-MEDIA-DEVICE,T1052.001,modifies
G0134,S0644,uses
M1056,T1589.003,mitigates
S0431,T1016,uses
DA-FILE,OA-WINDOWS-SHORTCUT-FILE,targets
M1026,T1558.003,mitigates
S0533,T1036.005,uses
S1242,T1222,uses
G0045,T1074.001,uses
G0023,T1584.004,uses
G0099,S9019,uses
S0670,T1041,uses
S0072,T1505.004,uses
S0689,T1071.001,uses
S1028,T1518.001,uses
G0045,T1070.004,uses
S0409,T1056.001,uses
D3-SYSTEM-CALL-FILTERING,DA-SYSTEM-CALL,filters
C0060,T1059.005,uses
G0047,T1568.001,uses
S0697,T1070.004,uses
C0001,T1059.001,uses
G0016,S0054,uses
DET0030,T1556.009,detects
G0010,T1025,uses
S0617,T1680,uses
M1038,T1059.004,mitigates
G0114,T1560.001,uses
G0040,T1203,uses
T1593.003,T1593,subtechnique_of
C0013,S0448,uses
G0125,S0357,uses
D3-DOMAIN-ACCOUNT-MONITORING,DA-DOMAIN-USER-ACCOUNT,monitors
G0138,S0032,uses
S0695,T1685,uses
G0070,T1204.002,uses
S0187,T1573.001,uses
S9027,T1027,uses
M1018,T1213.002,mitigates
S0154,T1027.005,uses
C0022,T1497.001,uses
S0107,T1070.004,uses
C0040,T1583.007,uses
S1107,T1498,uses
G0032,T1589.002,uses
S1239,T1497.002,uses
G0049,T1137.004,uses
T1090.001,T1090,subtechnique_of
G0050,S0002,uses
C0059,T1090,uses
G1016,T1135,uses
S0331,T1112,uses
G0050,S0039,uses
S1046,T1132.002,uses
T1033,Discovery,belongs_to_tactic
G1038,T1204.001,uses
S9018,T1027.013,uses
S0357,T1003.003,uses
G0034,T1132.001,uses
G0102,T1566.001,uses
S1199,T1135,uses
D3-ULA,D3-TAC-RESTORE,belongs_to_tactic
G1006,T1189,uses
G1004,T1111,uses
G0082,T1218.001,uses
S0396,T1124,uses
D3-DF,D3-TAC-DECEIVE,belongs_to_tactic
S0366,T1490,uses
S0192,T1003.004,uses
C0035,T1082,uses
C0012,T1007,uses
S0498,T1083,uses
S1017,T1005,uses
M1045,T1601.002,mitigates
C0012,T1071.001,uses
C0048,S1164,uses
S1035,T1016,uses
S0530,T1105,uses
G0007,T1078.004,uses
S1020,T1564.003,uses
S0248,T1053.005,uses
G0049,S0264,uses
G0119,T1136.001,uses
DET0866,T1681,detects
S1040,T1048.003,uses
S0055,T1095,uses
M1031,T1573.001,mitigates
T1564.007,T1564,subtechnique_of
T1546.002,T1546,subtechnique_of
S0445,T1041,uses
G0007,T1557.004,uses
S0622,T1057,uses
S0154,T1090.004,uses
G0027,T1027.013,uses
M1037,T1048.002,mitigates
S0458,T1106,uses
T1578.004,Defense Impairment,belongs_to_tactic
M1031,T1041,mitigates
G1001,T1010,uses
S0650,T1027.006,uses
D3-SERVICE-BINARY-VERIFICATION,DA-SERVICE-APPLICATION,verifies
S0237,T1033,uses
G0034,T1003.001,uses
S0279,T1113,uses
S0438,T1680,uses
T1546.010,Persistence,belongs_to_tactic
T1685.002,T1685,subtechnique_of
C0018,T1033,uses
S0466,T1036.001,uses
S0495,T1071.003,uses
S1116,T1056.003,uses
S0354,T1055.012,uses
S0629,T1555.004,uses
S0044,T1132.001,uses
S0677,T1048,uses
S0124,T1082,uses
G0019,S0029,uses
S0455,T1124,uses
M1042,T1564.006,mitigates
G0022,S0111,uses
G0069,T1090.002,uses
C0056,T1070.004,uses
DA-OUTBOUND-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-ENCRYPTED-REMOTE-TERMINAL-TRAFFIC,targets
S9022,T1555,uses
S1182,T1105,uses
G0032,T1588.002,uses
G0065,T1204.001,uses
S0045,T1547.001,uses
S0547,T1567,uses
S1213,T1082,uses
M1049,T1027,mitigates
S1015,T1559.001,uses
S0513,T1070.004,uses
G0010,S0002,uses
T1055.015,Stealth,belongs_to_tactic
G0047,T1119,uses
S0579,T1105,uses
G0094,T1620,uses
S1105,T1027.002,uses
S0570,T1222.001,uses
S0340,T1105,uses
S9020,T1573.001,uses
S1139,T1140,uses
S0521,T1087.002,uses
D3-LOCAL-FILE-PERMISSIONS,DA-DIRECTORY,restricts
S0496,T1134.001,uses
S0021,T1095,uses
S0032,T1082,uses
G0022,S0166,uses
C0038,T1570,uses
S0601,T1611,uses
DET0130,T1555.006,detects
G0080,S0154,uses
C0014,S0029,uses
S1039,T1059.003,uses
DA-SYSTEM-CALL,OA-GET-OPEN-WINDOWS,targets
OA-ACCESS-TOKEN,T1134.002,copies
M1018,T1053.002,mitigates
G0094,T1036.007,uses
S1245,T1095,uses
C0001,T1119,uses
G1052,T1593.001,uses
C0040,T1027.013,uses
G1052,T1547.013,uses
C0058,T1071.001,uses
C0005,T1566.002,uses
S0593,T1056.001,uses
C0002,T1110.002,uses
S0173,T1572,uses
S0198,T1010,uses
S9024,T1505.003,uses
S0154,T1573.002,uses
G0030,S0081,uses
S0412,T1571,uses
S1180,T1021.002,uses
G1022,T1018,uses
G0026,T1082,uses
G1039,T1087.002,uses
G1055,T1213.002,uses
G0139,T1048,uses
G1001,T1049,uses
T1021.004,T1021,subtechnique_of
C0056,T1104,uses
C0063,T1490,uses
S1039,T1041,uses
M1037,T1021.002,mitigates
D3-REMOTE-FILE-ACCESS-MEDIATION,D3-TAC-ISOLATE,belongs_to_tactic
G1038,S1160,uses
T1592.004,Reconnaissance,belongs_to_tactic
G1044,T1059.001,uses
DA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-FILE-TRANSFER-TRAFFIC,targets
M1056,T1583.001,mitigates
DA-NETWORK-TRAFFIC,OA-NETWORK-TRAFFIC,targets
G0143,T1685,uses
G0091,S0363,uses
S0147,T1070.004,uses
S1076,T1106,uses
G0027,T1078,uses
S0354,T1105,uses
S0335,T1071.001,uses
DET0881,T1608.006,detects
DET0846,T1585.003,detects
S0334,T1059,uses
S0076,T1056.001,uses
G0059,T1098.007,uses
S0531,T1573.002,uses
S0370,T1059.003,uses
S1066,T1497.001,uses
S0487,T1140,uses
S0269,T1012,uses
OA-CLOUD-INSTANCE-METADATA,T1578.003,deletes
S0473,T1140,uses
G1045,T1110.002,uses
S0475,T1071.001,uses
S1199,T1112,uses
S0167,T1056.001,uses
S0259,T1059.003,uses
S0615,T1090,uses
M1047,T1606,mitigates
D3-FCR,D3-TAC-DETECT,belongs_to_tactic
G1044,T1583.001,uses
G1024,T1567.002,uses
G0016,T1090.003,uses
S0590,T1016,uses
M1032,T1098.006,mitigates
G0037,T1087.002,uses
S0662,T1057,uses
S0056,T1021.002,uses
M1018,T1047,mitigates
T1565.002,T1565,subtechnique_of
M1022,D3-D3-LFP-LOCAL-FILE-PERMISSIONS,mapped_to_d3fend_technique
S0650,T1027.011,uses
S0472,T1132.001,uses
C0048,T1003.003,uses
M1041,T1119,mitigates
M1022,T1552.004,mitigates
G0129,T1583.006,uses
S0148,T1112,uses
C0060,T1204.002,uses
S1105,T1222.002,uses
G0006,S0123,uses
S0499,T1070.004,uses
G0005,T1566.001,uses
S0514,T1033,uses
S0249,T1071.001,uses
G0129,T1059,uses
S1065,T1573.002,uses
C0013,T1055,uses
G1043,T1491.001,uses
S0376,T1090,uses
S0198,T1049,uses
DET0890,T1591,detects
C0058,T1059.003,uses
S0483,T1105,uses
S0444,T1036.004,uses
S0265,T1680,uses
S0128,T1039,uses
G0094,T1021.001,uses
S0384,T1090.003,uses
S0352,T1497.001,uses
S1187,T1505.003,uses
S0579,T1027.013,uses
G1030,T1078.002,uses
G0094,T1552.001,uses
M1027,T1555.005,mitigates
DET0898,T1036.012,detects
G1035,T1059,uses
T1667,Impact,belongs_to_tactic
S0623,T1068,uses
T1055.003,Stealth,belongs_to_tactic
S1109,T1083,uses
S0643,T1071.001,uses
S1037,T1027.013,uses
G1008,T1566.001,uses
G0069,T1033,uses
S0140,T1112,uses
T1047,Execution,belongs_to_tactic
C0022,T1553.002,uses
S0603,T1129,uses
G0046,T1204.001,uses
G0034,T1490,uses
S1028,T1005,uses
S1030,T1140,uses
DET0522,T1558,detects
C0061,S0225,uses
G0067,T1106,uses
G0082,T1486,uses
C0058,T1041,uses
G1006,T1584.006,uses
G1046,T1036.010,uses
S1242,T1480.002,uses
S0559,T1132.001,uses
S1240,T1539,uses
M1021,T1059.007,mitigates
S0476,T1132.001,uses
S0198,T1036.001,uses
G1030,T1570,uses
G1007,S1026,uses
T1003.003,T1003,subtechnique_of
T1027.003,T1027,subtechnique_of
S0500,T1027,uses
S1183,T1059.001,uses
S0498,T1070.004,uses
C0012,T1560.001,uses
T1584.005,Resource Development,belongs_to_tactic
S0144,T1132.001,uses
G0127,S0650,uses
OA-EMAIL,T1566.001,produces
G0135,S0647,uses
G1036,T1140,uses
G0124,S0377,uses
S0385,T1112,uses
S0627,T1106,uses
DET0838,T1583.003,detects
S0142,T1112,uses
S1199,T1680,uses
M1038,T1574.007,mitigates
S1147,T1059.003,uses
S0367,T1071.001,uses
G0128,T1567.002,uses
S0692,T1559.001,uses
G0090,S0680,uses
M1026,T1558.001,mitigates
C0060,T1566.002,uses
S1142,T1071.003,uses
S0449,T1053.005,uses
C0010,T1584.001,uses
G0114,T1589.001,uses
S1159,T1124,uses
OA-EVENT-LOG,T1134.003,may-modify
S1134,T1124,uses
C0024,T1098.003,uses
S0141,T1095,uses
S0255,T1083,uses
G0046,T1124,uses
G1005,T1583.006,uses
S1065,T1566.001,uses
D3-FILE-INTEGRITY-MONITORING,DA-FILE,analyzes
S0342,T1553.002,uses
S1100,T1016,uses
G0083,T1071.002,uses
S0181,T1543.003,uses
S0125,T1056.001,uses
S1059,T1033,uses
S0668,T1573.002,uses
DET0495,T1657,detects
T1053.003,Execution,belongs_to_tactic
S0343,T1059.003,uses
S0249,T1059.003,uses
G0126,S0160,uses
T1588.001,Resource Development,belongs_to_tactic
G0094,T1071.003,uses
C0022,T1218.011,uses
S1191,T1486,uses
S9037,T1140,uses
M1032,T1601,mitigates
S9031,T1036.005,uses
S0692,T1546.003,uses
C0015,S0154,uses
S0228,T1218.005,uses
S0163,T1053.003,uses
G0091,T1059.007,uses
T1048.001,Exfiltration,belongs_to_tactic
S1053,T1547.001,uses
G0093,S0040,uses
G0010,T1027.010,uses
S0349,T1003.007,uses
G0067,T1059,uses
S1169,T1573.002,uses
M1026,T1651,mitigates
T1114.002,Collection,belongs_to_tactic
S1203,T1036.005,uses
G1004,T1583.003,uses
D3-RELAY-PATTERN-ANALYSIS,D3-TAC-DETECT,belongs_to_tactic
S0367,T1135,uses
S1131,T1056,uses
C0028,T1105,uses
S1017,T1570,uses
S0332,T1033,uses
S1190,T1090,uses
C0057,T1078,uses
S0104,T1049,uses
M1049,T1564.012,mitigates
G1055,T1036.004,uses
S0532,T1570,uses
M1018,T1490,mitigates
S0574,T1106,uses
OA-LOG,T1003.005,may-modify
OA-SHARED-LIBRARY-FILE,T1218.011,loads
S1213,T1217,uses
S0276,T1090.003,uses
C0062,T1136.001,uses
G0054,T1135,uses
S0233,T1082,uses
G0139,T1059.003,uses
S1236,T1106,uses
G0060,T1059.005,uses
S0445,T1106,uses
S0094,T1573.002,uses
S1138,T1059.007,uses
S1207,T1027.002,uses
S0251,T1033,uses
S1027,T1057,uses
G1015,S1040,uses
DA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-MAIL-TRAFFIC,targets
G0021,T1057,uses
S1064,T1497.003,uses
S0147,T1053.005,uses
M1022,T1222.001,mitigates
S0650,T1069.001,uses
G0007,S0160,uses
S1088,T1659,uses
C0027,T1190,uses
S0643,T1020,uses
C0056,T1090,uses
S0661,T1071.001,uses
G0081,T1135,uses
S0390,T1105,uses
S1119,T1505.003,uses
G0034,S1167,uses
S1242,T1021.004,uses
C0024,G0016,attributed-to
S9015,T1690,uses
G0050,T1027.010,uses
S0367,T1573.001,uses
S0590,T1046,uses
S0063,T1057,uses
G0102,T1518.001,uses
M1047,T1482,mitigates
G0010,T1587.001,uses
G0049,T1555,uses
S0689,T1106,uses
T1682,Reconnaissance,belongs_to_tactic
S0662,T1105,uses
S1085,T1680,uses
S0194,T1053.005,uses
S1183,T1119,uses
S0459,T1059.006,uses
G0065,T1586.002,uses
T1036.009,T1036,subtechnique_of
S1064,T1033,uses
C0024,T1140,uses
S1140,T1059.001,uses
G0035,S0357,uses
S0375,T1115,uses
T1036.005,Stealth,belongs_to_tactic
G0034,S1190,uses
G0094,T1566,uses
T1218.015,Stealth,belongs_to_tactic
C0035,T1016,uses
S1172,T1059.003,uses
G0010,T1570,uses
C0056,T1057,uses
S0250,T1059.005,uses
T1199,Initial Access,belongs_to_tactic
S1130,T1548.002,uses
G0045,T1055.012,uses
S0590,T1040,uses
M1018,T1036,mitigates
C0061,T1569.002,uses
OA-OBJECT-FILE,T1055.002,may-add
S0113,T1074.001,uses
G0061,S1081,uses
S0447,T1059.003,uses
G0016,S0511,uses
DET0481,T1546.015,detects
D3-ISVA,D3-TAC-DETECT,belongs_to_tactic
C0063,T1114.002,uses
S0603,T1090.001,uses
S0554,T1039,uses
S0050,T1048.003,uses
S1227,T1106,uses
S0070,T1071.001,uses
G1021,T1657,uses
S1213,T1685,uses
S0660,T1012,uses
DA-SYSTEM-CALL,OA-SYSTEM-CALL,targets
S0689,T1485,uses
G0007,T1083,uses
S0154,T1106,uses
S9026,T1574.001,uses
T1204.001,Execution,belongs_to_tactic
G0099,T1053.005,uses
S0531,T1518.001,uses
S1159,T1027.009,uses
G0096,T1110,uses
S1063,T1204.002,uses
G0032,S0665,uses
S1042,T1074.001,uses
G1026,T1140,uses
M1028,T1548.003,mitigates
S0268,T1082,uses
S0376,T1105,uses
S1166,T1573.001,uses
M1047,T1505.001,mitigates
G0016,S1084,uses
DET0397,T1020,detects
G1047,T1036.005,uses
S0093,T1087.003,uses
S0332,T1012,uses
S0089,T1555.003,uses
S9010,T1071.001,uses
S0263,T1140,uses
S0504,T1105,uses
S0240,T1102.002,uses
G1043,T1134.003,uses
DET0083,T1059.013,detects
G0035,T1564.002,uses
S1153,T1518,uses
C0062,T1005,uses
C0015,T1036,uses
G0027,T1033,uses
S0033,T1056.001,uses
G1015,T1069,uses
G0035,T1686,uses
S9037,T1087.002,uses
S0456,T1680,uses
DET0566,T1221,detects
S0661,T1041,uses
S0350,T1021.001,uses
DA-NETWORK-TRAFFIC,OA-INBOUND-INTERNET-NETWORK-TRAFFIC,targets
S0084,T1106,uses
S0149,T1543.003,uses
S0607,T1129,uses
M1026,T1003.003,mitigates
S9007,T1071.001,uses
S0019,T1564.005,uses
G0094,T1555.003,uses
S1236,T1564.001,uses
G0007,T1221,uses
S0458,T1083,uses
S0601,T1136.001,uses
G1017,T1591,uses
S1015,T1087.001,uses
G0037,T1547.001,uses
S0126,T1546.015,uses
G0121,T1518.001,uses
G0071,T1021.002,uses
T1547.003,Privilege Escalation,belongs_to_tactic
S1024,T1033,uses
S0451,T1059.003,uses
G0022,T1056.001,uses
S1039,T1204.001,uses
S0259,T1106,uses
S0439,T1033,uses
DET0351,T1222.002,detects
S0395,T1027.013,uses
G0047,T1497.001,uses
S0018,T1018,uses
G0075,S0075,uses
T1048,Exfiltration,belongs_to_tactic
T1556.009,Credential Access,belongs_to_tactic
S0615,T1027,uses
D3-USER-GEOLOCATION-LOGON-PATTERN-ANALYSIS,DA-NETWORK-TRAFFIC,analyzes
S0629,T1090,uses
S0674,T1059.001,uses
S1105,T1071.001,uses
S0132,T1555.003,uses
G0041,T1564.005,uses
D3-APLM,D3-TAC-MODEL,belongs_to_tactic
S1206,T1685.006,uses
OA-GET-RUNNING-PROCESSES,T1518.001,may-invoke
DET0086,T1546.003,detects
S0184,T1132.001,uses
G0049,T1007,uses
OA-SCHEDULED-JOB,T1053,executes
S0143,T1218.011,uses
G0049,T1071.001,uses
OA-OUTBOUND-INTERNET-ENCRYPTED-TRAFFIC,T1573.001,creates
C0057,T1102.001,uses
S1060,T1027.013,uses
S1064,T1036.004,uses
G0125,T1584.005,uses
G0004,T1588.002,uses
C0022,T1059.003,uses
S0081,T1074.001,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1571,produces
S0081,T1070.004,uses
M1022,T1543.001,mitigates
S0649,T1056.001,uses
S0504,T1027,uses
M1056,T1584.004,mitigates
G1024,S0552,uses
G1053,T1059.001,uses
S0366,T1090.003,uses
S0239,T1070.004,uses
S0629,T1057,uses
G0096,T1553.002,uses
T1027.006,Stealth,belongs_to_tactic
S1020,T1132.001,uses
T1137.004,Persistence,belongs_to_tactic
S1053,T1027.007,uses
T1055.008,Stealth,belongs_to_tactic
G0060,T1204.002,uses
S0011,T1204.002,uses
S0256,T1105,uses
M1040,T1055.014,mitigates
S0275,T1005,uses
G1001,T1589,uses
S0147,T1547.001,uses
DET0149,T1048.003,detects
D3-INBOUND-TRAFFIC-FILTERING,D3-TAC-ISOLATE,belongs_to_tactic
G1023,T1055,uses
S0381,T1001,uses
S0559,T1007,uses
S9019,T1036.008,uses
S0158,T1112,uses
S0650,T1056.001,uses
S0271,T1082,uses
D3-VI,D3-TAC-HARDEN,belongs_to_tactic
S0559,T1071.001,uses
DET0875,T1588.003,detects
T1036.012,T1036,subtechnique_of
S0342,T1059.003,uses
G1036,T1547.001,uses
T1685.006,Defense Impairment,belongs_to_tactic
S0681,T1560,uses
S0279,T1685,uses
S1153,T1614,uses
S0059,T1033,uses
C0056,T1105,uses
S0026,T1071.005,uses
S0438,T1113,uses
G1001,T1546.003,uses
C0044,T1518,uses
G0096,T1595.002,uses
G0069,S1035,uses
G1043,T1105,uses
G0059,S0002,uses
DET0581,T1102.003,detects
G0094,T1585.002,uses
G0052,S0167,uses
G1024,T1078,uses
S0043,T1095,uses
G0059,S0039,uses
G0089,T1204.002,uses
G0045,T1027.013,uses
G0094,T1557,uses
G1039,T1087.001,uses
S0513,T1105,uses
G1032,S0029,uses
S0492,T1543.001,uses
S0265,T1059.004,uses
S0221,T1205,uses
OA-STACK-FRAME,T1210,may-modify
S0534,T1027.002,uses
G0096,T1070.003,uses
G0114,T1083,uses
S1130,T1218.010,uses
G0102,T1005,uses
S1202,T1057,uses
G0009,T1059.001,uses
G0064,T1566.001,uses
S0340,T1033,uses
G1051,T1548.002,uses
T1069,Discovery,belongs_to_tactic
S1244,T1106,uses
T1587.004,Resource Development,belongs_to_tactic
M1032,T1539,mitigates
G0035,T1685.005,uses
S0198,T1027,uses
G0047,T1561.001,uses
S0501,T1140,uses
S1059,T1620,uses
T1195,Initial Access,belongs_to_tactic
G0034,T1213.006,uses
G0047,T1027.012,uses
M1032,T1556.007,mitigates
D3-RPC-TRAFFIC-ANALYSIS,D3-TAC-DETECT,belongs_to_tactic
S1139,T1047,uses
G0108,T1059.003,uses
S0128,T1102.002,uses
S0521,T1560,uses
OA-SHARED-LIBRARY-FILE,T1546.010,loads
G0069,S1037,uses
S0031,T1104,uses
C0024,T1606.001,uses
C0018,T1190,uses
S1200,T1027.013,uses
M1040,T1027,mitigates
T1213.006,Collection,belongs_to_tactic
C0062,T1213.006,uses
G0010,T1584.006,uses
S1064,T1012,uses
G0047,T1001,uses
C0043,S0596,uses
S0667,T1029,uses
S0363,T1573.002,uses
S1063,T1059.003,uses
S0697,T1134,uses
G1015,T1552.001,uses
C0040,T1036.004,uses
S0244,T1119,uses
S0270,T1140,uses
S1021,T1105,uses
S1042,T1560.003,uses
C0005,T1059,uses
S1155,T1218.005,uses
S0331,T1497,uses
M1018,T1685.002,mitigates
M1040,T1546.003,mitigates
